month,year,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_list_price,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,parent_metro_region,parent_metro_region_metro_code
October,2020,"Westminster, CO",Westminster,Colorado,CO,All Residential,-1,420000.0,405000.0,203.0,220.0,203.0,100.0,0.5,6.0,1.010123917758508,0.5320197044334976,0.46,"Denver, CO",19740.0
August,2023,"Santa Rosa, CA",Santa Rosa,California,CA,All Residential,-1,732500.0,699000.0,122.0,131.0,149.0,258.0,2.1,38.0,1.0083627347749344,0.401639344262295,0.1511627906976744,"Santa Rosa, CA",42220.0
July,2020,"Long Beach, MS",Long Beach,Mississippi,MS,Single Family Residential,6,184200.0,233565.0,32.0,32.0,38.0,103.0,3.2,64.0,0.9708919717339022,0.09375,,"Gulfport, MS",25060.0
June,2013,"Inman, KS",Inman,Kansas,KS,Single Family Residential,6,89950.0,165250.0,4.0,4.0,2.0,10.0,2.5,194.0,,0.0,,"McPherson, KS",32700.0
April,2017,"Phoenix, AZ",Phoenix,Arizona,AZ,Condo/Co-op,3,155000.0,249300.0,210.0,279.0,261.0,625.0,3.0,55.0,0.975018119017197,0.1,0.1935999999999999,"Phoenix, AZ",38060.0
December,2020,"Roselawn, IN",Roselawn,Indiana,IN,Single Family Residential,6,232000.0,314950.0,7.0,7.0,2.0,13.0,1.9,72.0,0.9884403120058652,0.2857142857142857,,"Gary, IN",23844.0
November,2022,"Turtle Creek, PA",Turtle Creek,Pennsylvania,PA,Single Family Residential,6,60000.0,85000.0,3.0,8.0,6.0,22.0,7.3,49.0,0.9203231268911528,0.0,0.1363636363636363,"Pittsburgh, PA",38300.0
December,2013,"Lavaca, AR",Lavaca,Arkansas,AR,Single Family Residential,6,140590.0,124900.0,3.0,3.0,3.0,10.0,3.3,145.0,0.9866666666666666,0.0,,"Fort Smith, AR",22900.0
November,2017,"Pompey, NY",Pompey,New York,NY,Single Family Residential,6,274500.0,337900.0,8.0,7.0,4.0,30.0,3.8,67.0,0.9861862829834652,0.375,0.2666666666666666,"Syracuse, NY",45060.0
January,2018,"Reno, TX",Reno,Texas,TX,All Residential,-1,237500.0,255000.0,2.0,6.0,2.0,5.0,2.5,13.0,0.9719705251650336,0.5,,"Fort Worth, TX",23104.0
November,2022,"Providence, RI",Providence,Rhode Island,RI,Condo/Co-op,3,380000.0,399999.0,23.0,21.0,22.0,30.0,1.3,19.0,0.998058523721236,0.3478260869565217,0.3333333333333333,"Providence, RI",39300.0
August,2019,"Constantia, NY",Constantia,New York,NY,Single Family Residential,6,102500.0,252450.0,2.0,2.0,2.0,7.0,3.5,61.0,0.9736602179230596,0.0,0.1428571428571428,"Syracuse, NY",45060.0
March,2014,"Pell City, AL",Pell City,Alabama,AL,Single Family Residential,6,124000.0,199900.0,9.0,9.0,22.0,81.0,9.0,138.0,0.9331387577151674,0.0,,"Birmingham, AL",13820.0
June,2020,"New Lebanon, OH",New Lebanon,Ohio,OH,All Residential,-1,123000.0,114900.0,6.0,5.0,3.0,8.0,1.3,21.0,1.0016895654947178,0.3333333333333333,0.125,"Dayton, OH",19430.0
March,2023,"Swampscott, MA",Swampscott,Massachusetts,MA,All Residential,-1,1201000.0,949000.0,3.0,3.0,1.0,,,27.0,0.9941691709744072,0.3333333333333333,,"Boston, MA",14454.0
August,2024,"Knoxville, IL",Knoxville,Illinois,IL,All Residential,-1,110166.5,,2.0,,,5.0,2.5,48.0,0.9061173975747336,0.0,0.2,"Galesburg, IL",23660.0
October,2023,"Hydesville, CA",Hydesville,California,CA,All Residential,-1,397500.0,604500.0,2.0,3.0,2.0,,,17.0,0.9833333333333332,0.0,,"Eureka, CA",21700.0
September,2015,"Grangeville, CA",Grangeville,California,CA,All Residential,-1,552000.0,,2.0,2.0,,6.0,3.0,135.0,0.9866665372134046,0.0,,"Hanford, CA",25260.0
October,2020,"Streetsboro, OH",Streetsboro,Ohio,OH,All Residential,-1,221360.0,249500.0,32.0,31.0,26.0,42.0,1.3,37.0,1.0015562374364544,0.375,0.1904761904761904,"Akron, OH",10420.0
July,2023,"Loon Lake, WA",Loon Lake,Washington,WA,Single Family Residential,6,442500.0,775000.0,1.0,1.0,2.0,3.0,3.0,69.0,0.983551900422316,0.0,,"Spokane, WA",44060.0
April,2014,"Sheridan, CA",Sheridan,California,CA,Single Family Residential,6,250000.0,199995.0,2.0,2.0,5.0,8.0,4.0,171.0,1.0333333333333332,0.5,0.25,"Sacramento, CA",40900.0
July,2023,"South Holland, IL",South Holland,Illinois,IL,Single Family Residential,6,225500.0,215000.0,21.0,30.0,27.0,65.0,3.1,72.0,1.0081474222852609,0.619047619047619,0.1692307692307692,"Chicago, IL",16984.0
January,2019,"Carrollton, TX",Carrollton,Texas,TX,All Residential,-1,290000.0,305500.0,79.0,148.0,137.0,316.0,4.0,53.0,0.972425463065288,0.1392405063291139,0.2531645569620253,"Dallas, TX",19124.0
December,2012,"King City, OR",King City,Oregon,OR,All Residential,-1,227100.0,208900.0,21.0,11.0,7.0,26.0,1.2,70.0,0.9810581467693466,0.238095238095238,,"Portland, OR",38900.0
December,2020,"Gosnold, MA",Gosnold,Massachusetts,MA,Single Family Residential,6,950000.0,,1.0,,,1.0,1.0,22.0,0.9547738693467336,0.0,,"Vineyard Haven, MA",47240.0
February,2015,"Great Bend, NY",Great Bend,New York,NY,All Residential,-1,220000.0,73700.0,1.0,1.0,2.0,13.0,13.0,329.0,0.9782125389061804,0.0,,"Watertown, NY",48060.0
December,2020,"Tewksbury, MA",Tewksbury,Massachusetts,MA,Condo/Co-op,3,438500.0,489000.0,2.0,,1.0,2.0,1.0,12.0,1.01497112355308,1.0,1.0,"Boston, MA",14454.0
October,2023,"Columbus, IN",Columbus,Indiana,IN,All Residential,-1,241000.0,262450.0,55.0,47.0,64.0,96.0,1.7,22.0,0.9836597220734324,0.2909090909090908,0.40625,"Columbus, IN",18020.0
August,2019,"New Baltimore, MI",New Baltimore,Michigan,MI,Single Family Residential,6,252500.0,279900.0,18.0,15.0,22.0,38.0,2.1,19.0,0.984208232274222,0.1111111111111111,0.3947368421052631,"Warren, MI",47664.0
March,2018,"Fairbanks, AK",Fairbanks,Alaska,AK,Condo/Co-op,3,95000.0,189900.0,9.0,9.0,6.0,17.0,1.9,59.0,0.982948972921402,0.0,,"Fairbanks, AK",21820.0
February,2021,"Pawcatuck, CT",Pawcatuck,Connecticut,CT,Multi-Family (2-4 Unit),4,265000.0,279000.0,1.0,1.0,1.0,2.0,2.0,80.0,1.0,0.0,,"Norwich, CT",35980.0
April,2022,"Hauser, ID",Hauser,Idaho,ID,All Residential,-1,918168.5,1155771.0,2.0,,3.0,3.0,1.5,2.0,1.0092446106118698,0.5,0.3333333333333333,"Coeur d'Alene, ID",17660.0
May,2021,"Anchorage, AK",Anchorage,Alaska,AK,All Residential,-1,349900.0,355000.0,455.0,646.0,691.0,648.0,1.4,10.0,1.0017146799356944,0.4043956043956044,0.2854938271604938,"Anchorage, AK",11260.0
November,2017,"University Place, WA",University Place,Washington,WA,Condo/Co-op,3,235250.0,429475.0,4.0,6.0,4.0,3.0,0.8,28.0,1.0076984724292684,0.5,0.3333333333333333,"Tacoma, WA",45104.0
June,2022,"Amesbury Town, MA",Amesbury Town,Massachusetts,MA,Condo/Co-op,3,392000.0,501250.0,7.0,5.0,9.0,8.0,1.1,12.0,1.009016505320102,0.5714285714285714,0.125,"Boston, MA",14454.0
March,2017,"Rosedale, CA",Rosedale,California,CA,All Residential,-1,380000.0,410000.0,27.0,36.0,42.0,84.0,3.1,73.0,0.9819982584194732,0.2222222222222222,0.488095238095238,"Bakersfield, CA",12540.0
March,2019,"Boonton, NJ",Boonton,New Jersey,NJ,Single Family Residential,6,403857.5,386950.0,8.0,9.0,14.0,28.0,3.5,124.0,0.9860681655351348,0.125,0.25,"Newark, NJ",35084.0
July,2012,"Pequot Lakes, MN",Pequot Lakes,Minnesota,MN,Single Family Residential,6,271000.0,193000.0,6.0,6.0,8.0,60.0,10.0,84.0,0.9436732895313886,0.1666666666666666,,"Brainerd, MN",14660.0
July,2019,"Westminster, CA",Westminster,California,CA,Condo/Co-op,3,347500.0,,2.0,2.0,,1.0,0.5,44.0,0.9942898076135898,0.5,,"Anaheim, CA",11244.0
April,2018,"Sky Lake, FL",Sky Lake,Florida,FL,Condo/Co-op,3,82000.0,99000.0,1.0,4.0,6.0,4.0,4.0,3.0,0.9647058823529412,0.0,0.25,"Orlando, FL",36740.0
April,2023,"Roxboro, NC",Roxboro,North Carolina,NC,All Residential,-1,172450.0,276495.0,8.0,18.0,24.0,33.0,4.1,48.0,0.9977174926260796,0.5,0.2121212121212121,"Durham, NC",20500.0
October,2019,"Moreno Valley, CA",Moreno Valley,California,CA,All Residential,-1,360000.0,349000.0,198.0,224.0,217.0,392.0,2.0,42.0,0.999384866705536,0.4595959595959596,0.1836734693877551,"Riverside, CA",40140.0
December,2018,"Carmody Hills-Pepper Mill Village, MD",Carmody Hills-Pepper Mill Village,Maryland,MD,Single Family Residential,6,265000.0,199000.0,5.0,8.0,6.0,10.0,2.0,17.0,1.0019739328866462,0.4,0.2,"Washington, DC",47894.0
June,2015,"East Greenville, PA",East Greenville,Pennsylvania,PA,All Residential,-1,113750.0,133650.0,4.0,4.0,10.0,30.0,7.5,63.0,0.9459341117598,0.0,0.1666666666666666,"Montgomery County, PA",33874.0
August,2021,"Candler-McAfee, GA",Candler-McAfee,Georgia,GA,All Residential,-1,300000.0,325000.0,27.0,41.0,74.0,115.0,4.3,28.0,0.9748605795487296,0.5555555555555555,0.3391304347826086,"Atlanta, GA",12060.0
April,2022,"Cowgill, MO",Cowgill,Missouri,MO,All Residential,-1,155500.0,,1.0,,,,,56.0,,,,"Kansas City, MO",28140.0
September,2023,"Rosa, AL",Rosa,Alabama,AL,All Residential,-1,300000.0,,1.0,,,1.0,1.0,51.0,0.8955223880597015,0.0,,"Birmingham, AL",13820.0
January,2014,"Jefferson Hills, PA",Jefferson Hills,Pennsylvania,PA,Single Family Residential,6,129900.0,170000.0,5.0,5.0,8.0,,17.2,182.0,0.940758066503882,0.0,0.0465116279069767,"Pittsburgh, PA",38300.0
July,2019,"DeWitt, IA",DeWitt,Iowa,IA,Condo/Co-op,3,299900.0,,1.0,1.0,,3.0,3.0,321.0,1.0,0.0,,"Clinton, IA",17540.0
May,2015,"Snohomish, WA",Snohomish,Washington,WA,All Residential,-1,332500.0,438250.0,38.0,50.0,52.0,74.0,1.9,18.0,0.9960671103155704,0.3421052631578947,0.2702702702702702,"Seattle, WA",42644.0
December,2019,"Jacksonville, AL",Jacksonville,Alabama,AL,All Residential,-1,164000.0,141350.0,14.0,9.0,12.0,45.0,3.2,104.0,0.9411353525248148,0.0,0.0444444444444444,"Anniston, AL",11500.0
November,2020,"Belmont, NC",Belmont,North Carolina,NC,All Residential,-1,335000.0,315988.0,35.0,,52.0,119.0,3.4,57.0,0.9955295843161468,0.2857142857142857,0.0336134453781512,"Charlotte, NC",16740.0
January,2017,"Sewall's Point, FL",Sewall's Point,Florida,FL,All Residential,-1,1600000.0,980000.0,3.0,7.0,13.0,43.0,14.3,364.0,0.8913615740839091,0.0,0.2790697674418604,"Port St. Lucie, FL",38940.0
June,2012,"Severance, CO",Severance,Colorado,CO,All Residential,-1,205500.0,271900.0,8.0,10.0,7.0,35.0,4.4,85.0,0.9793803474537012,0.125,0.1428571428571428,"Greeley, CO",24540.0
February,2021,"North Providence, RI",North Providence,Rhode Island,RI,Condo/Co-op,3,135000.0,247000.0,11.0,21.0,15.0,21.0,1.9,20.0,1.0188279829257545,0.5454545454545454,0.0952380952380952,"Providence, RI",39300.0
January,2013,"Beavercreek, OH",Beavercreek,Ohio,OH,All Residential,-1,140500.0,179900.0,28.0,28.0,49.0,197.0,7.0,54.0,0.9593550725337104,0.0714285714285714,,"Dayton, OH",19430.0
April,2020,"Mitchellville, MD",Mitchellville,Maryland,MD,All Residential,-1,341500.0,370000.0,8.0,13.0,13.0,12.0,1.5,18.0,1.0403430392163775,0.5,,"Washington, DC",47894.0
May,2017,"Brighton, CO",Brighton,Colorado,CO,Condo/Co-op,3,235000.0,337000.0,1.0,,2.0,2.0,2.0,4.0,1.0217391304347827,1.0,,"Denver, CO",19740.0
March,2020,"New Castle, NY",New Castle,New York,NY,Single Family Residential,6,810200.0,859000.0,11.0,30.0,30.0,102.0,9.3,171.0,0.974962437124924,0.0909090909090909,0.0980392156862745,"New York, NY",35614.0
April,2015,"Thermalito, CA",Thermalito,California,CA,All Residential,-1,118250.0,209900.0,2.0,2.0,4.0,8.0,4.0,27.0,1.020134228187919,0.5,,"Chico, CA",17020.0
April,2023,"Pine Mountain Lake, CA",Pine Mountain Lake,California,CA,All Residential,-1,482000.0,450000.0,7.0,7.0,9.0,31.0,4.4,78.0,0.9553464555684064,0.2857142857142857,0.1612903225806451,"Sonora, CA",43760.0
August,2012,"Gloucester City, NJ",Gloucester City,New Jersey,NJ,Single Family Residential,6,84000.0,79900.0,5.0,8.0,10.0,54.0,10.8,91.0,0.8880316633293385,0.0,0.4629629629629629,"Camden, NJ",15804.0
May,2015,"Gaston, OR",Gaston,Oregon,OR,All Residential,-1,350000.0,347450.0,1.0,6.0,4.0,11.0,11.0,4.0,1.0769230769230769,1.0,,"Portland, OR",38900.0
December,2017,"Cornelia, GA",Cornelia,Georgia,GA,Single Family Residential,6,169900.0,114900.0,3.0,3.0,1.0,23.0,7.7,130.0,0.9829080601441854,0.0,,"Cornelia, GA",18460.0
February,2025,"Linden, AZ",Linden,Arizona,AZ,Single Family Residential,6,420000.0,699900.0,3.0,1.0,3.0,11.0,3.7,306.0,0.9795494259387983,0.0,0.2727272727272727,"Show Low, AZ",43320.0
July,2021,"Portage, MI",Portage,Michigan,MI,Single Family Residential,6,295000.0,254900.0,73.0,77.0,73.0,47.0,0.5999999999999999,6.0,1.031240698011053,0.5616438356164383,0.4042553191489361,"Kalamazoo, MI",28020.0
April,2024,"Oreland, PA",Oreland,Pennsylvania,PA,All Residential,-1,491000.0,499900.0,5.0,2.0,5.0,7.0,1.4,4.0,1.0598285000075585,0.8,0.1428571428571428,"Montgomery County, PA",33874.0
April,2015,"Seattle, WA",Seattle,Washington,WA,Single Family Residential,6,569975.0,489950.0,620.0,913.0,747.0,520.0,0.8,7.0,1.0468379717266745,0.603225806451613,0.2442307692307692,"Seattle, WA",42644.0
March,2017,"Buckley, MI",Buckley,Michigan,MI,Single Family Residential,6,30000.0,114900.0,1.0,1.0,1.0,4.0,4.0,128.0,0.5008347245409015,0.0,,"Cadillac, MI",15620.0
May,2020,"Marcus Hook, PA",Marcus Hook,Pennsylvania,PA,All Residential,-1,94500.0,89900.0,2.0,4.0,3.0,16.0,8.0,36.0,1.0081403347855995,0.5,0.1875,"Philadelphia, PA",37964.0
February,2014,"Springfield, FL",Springfield,Florida,FL,Single Family Residential,6,127500.0,89933.0,2.0,2.0,4.0,42.0,21.0,45.0,0.9655172413793102,0.0,,"Panama City, FL",37460.0
February,2023,"Roff, OK",Roff,Oklahoma,OK,All Residential,-1,130000.0,,1.0,,,2.0,2.0,97.0,0.9629629629629628,0.0,,"Ada, OK",10220.0
May,2019,"Brutus, NY",Brutus,New York,NY,Multi-Family (2-4 Unit),4,37000.0,,1.0,1.0,,,,92.0,0.9273182957393484,0.0,,"Auburn, NY",12180.0
June,2024,"Sykesville, MD",Sykesville,Maryland,MD,Townhouse,13,545000.0,510000.0,1.0,2.0,4.0,3.0,3.0,,1.0380952380952382,1.0,0.3333333333333333,"Baltimore, MD",12580.0
November,2018,"Hackberry, LA",Hackberry,Louisiana,LA,Single Family Residential,6,500000.0,,1.0,1.0,,4.0,4.0,197.0,0.8771929824561403,0.0,,"Lake Charles, LA",29340.0
September,2023,"Camp Swift, TX",Camp Swift,Texas,TX,All Residential,-1,390000.0,,1.0,1.0,,6.0,6.0,118.0,0.9774436090225564,0.0,0.6666666666666666,"Austin, TX",12420.0
April,2012,"Port Salerno, FL",Port Salerno,Florida,FL,Multi-Family (2-4 Unit),4,40000.0,,1.0,1.0,,3.0,3.0,39.0,0.7285974499089252,0.0,,"Port St. Lucie, FL",38940.0
August,2017,"Coopersville, MI",Coopersville,Michigan,MI,Single Family Residential,6,145000.0,151200.0,7.0,6.0,6.0,7.0,1.0,29.0,0.9777138214460463,0.2857142857142857,0.7142857142857143,"Grand Rapids, MI",24340.0
August,2021,"Sugarcreek, OH",Sugarcreek,Ohio,OH,Single Family Residential,6,203500.0,215750.0,2.0,4.0,2.0,6.0,3.0,81.0,0.934863080249154,0.0,0.1666666666666666,"New Philadelphia, OH",35420.0
August,2012,"Paradise, UT",Paradise,Utah,UT,All Residential,-1,176000.0,368500.0,1.0,1.0,4.0,13.0,13.0,100.0,0.9518658734451054,0.0,,"Logan, UT",30860.0
March,2018,"Baring, WA",Baring,Washington,WA,All Residential,-1,430000.0,,1.0,1.0,,1.0,1.0,97.0,0.9555555555555556,0.0,,"Seattle, WA",42644.0
May,2023,"Fairport, IA",Fairport,Iowa,IA,Single Family Residential,6,290000.0,115000.0,1.0,,1.0,1.0,1.0,5.0,1.0744720266765468,1.0,,"Muscatine, IA",34700.0
September,2017,"Scottsdale, AZ",Scottsdale,Arizona,AZ,All Residential,-1,445000.0,490000.0,513.0,643.0,865.0,2440.0,4.8,64.0,0.969150801584334,0.0857699805068226,0.2147540983606557,"Phoenix, AZ",38060.0
October,2017,"Mill Valley, CA",Mill Valley,California,CA,Single Family Residential,6,1375000.0,1495000.0,11.0,19.0,16.0,37.0,3.4,25.0,1.0607483567916272,0.4545454545454545,0.4054054054054054,"San Rafael, CA",42034.0
August,2022,"Lavon, TX",Lavon,Texas,TX,Single Family Residential,6,427940.5,424900.0,24.0,25.0,47.0,99.0,4.1,37.0,0.98864179655995,0.0833333333333333,0.3636363636363636,"Dallas, TX",19124.0
April,2020,"Collierville, CA",Collierville,California,CA,Single Family Residential,6,390000.0,,2.0,,,1.0,0.5,54.0,0.9783599088838268,0.0,,"Stockton, CA",44700.0
May,2018,"Brookfield, IL",Brookfield,Illinois,IL,Single Family Residential,6,258000.0,264900.0,30.0,37.0,37.0,55.0,1.8,35.0,0.9732867231666156,0.2999999999999999,0.2727272727272727,"Chicago, IL",16984.0
January,2019,"North Industry, OH",North Industry,Ohio,OH,Single Family Residential,6,97500.0,159900.0,1.0,2.0,3.0,5.0,5.0,37.0,1.054054054054054,1.0,0.2,"Canton, OH",15940.0
April,2023,"Pownal, VT",Pownal,Vermont,VT,Single Family Residential,6,179000.0,,1.0,,,,,10.0,1.0,0.0,,"Bennington, VT",13540.0
November,2024,"Running Springs, CA",Running Springs,California,CA,Single Family Residential,6,416000.0,388000.0,15.0,17.0,16.0,90.0,6.0,64.0,0.9909001899226224,0.3333333333333333,0.1555555555555555,"Riverside, CA",40140.0
December,2014,"Nescopeck, PA",Nescopeck,Pennsylvania,PA,All Residential,-1,122604.0,134900.0,2.0,2.0,1.0,5.0,2.5,113.0,0.9650504651783444,0.5,,"Scranton, PA",42540.0
April,2018,"Port Morris, NJ",Port Morris,New Jersey,NJ,All Residential,-1,400000.0,249900.0,1.0,1.0,1.0,4.0,4.0,333.0,1.0027575833542242,1.0,,"Newark, NJ",35084.0
March,2012,"Danville, CA",Danville,California,CA,Townhouse,13,452000.0,843000.0,21.0,14.0,13.0,22.0,1.0,31.0,0.990846932042402,0.238095238095238,0.3181818181818181,"Oakland, CA",36084.0
July,2013,"Waller, WA",Waller,Washington,WA,All Residential,-1,245000.0,287250.0,9.0,10.0,12.0,31.0,3.4,13.0,1.0339030148302055,0.4444444444444444,0.2903225806451613,"Tacoma, WA",45104.0
August,2022,"Crofton, MD",Crofton,Maryland,MD,Townhouse,13,382400.0,339500.0,37.0,29.0,23.0,23.0,0.5999999999999999,14.0,1.0095439708816052,0.4864864864864865,0.217391304347826,"Baltimore, MD",12580.0
January,2012,"Land O'Lakes, FL",Land O'Lakes,Florida,FL,Condo/Co-op,3,25000.0,155900.0,3.0,3.0,5.0,23.0,7.7,110.0,0.813092802678073,0.3333333333333333,,"Tampa, FL",45300.0
January,2016,"Diggins, MO",Diggins,Missouri,MO,All Residential,-1,189000.0,,1.0,1.0,,,,2639.0,,0.0,,"Springfield, MO",44180.0
October,2023,"Albion, ID",Albion,Idaho,ID,All Residential,-1,309999.5,,2.0,2.0,,1.0,0.5,202.0,0.9827586206896552,0.0,1.0,"Burley, ID",15420.0
July,2023,"St. Nazianz, WI",St. Nazianz,Wisconsin,WI,All Residential,-1,290000.0,284900.0,1.0,1.0,1.0,,,23.0,1.017901017901018,1.0,,"Manitowoc, WI",31820.0
November,2015,"Marlton, MD",Marlton,Maryland,MD,All Residential,-1,245000.0,222200.0,9.0,12.0,12.0,36.0,4.0,29.0,1.0189318593120693,0.6666666666666666,0.1111111111111111,"Washington, DC",47894.0
August,2021,"Montebello, CA",Montebello,California,CA,Multi-Family (2-4 Unit),4,722500.0,718444.0,4.0,5.0,5.0,8.0,2.0,36.0,0.998026888552448,0.5,,"Los Angeles, CA",31084.0
August,2014,"North Ridgeville, OH",North Ridgeville,Ohio,OH,All Residential,-1,161000.0,163041.0,64.0,64.0,82.0,279.0,4.4,58.0,0.985565595230836,0.1875,,"Cleveland, OH",17460.0
September,2021,"Santee, CA",Santee,California,CA,Townhouse,13,500000.0,679000.0,14.0,16.0,10.0,6.0,0.4,8.0,1.0443258341356385,0.7142857142857143,0.1666666666666666,"San Diego, CA",41740.0
November,2024,"Loudon, TN",Loudon,Tennessee,TN,All Residential,-1,424900.0,312450.0,9.0,8.0,12.0,39.0,4.3,70.0,0.9718105626121012,0.1111111111111111,0.1794871794871794,"Knoxville, TN",28940.0
November,2014,"Shepherd, MI",Shepherd,Michigan,MI,Single Family Residential,6,80000.0,38000.0,1.0,1.0,1.0,23.0,23.0,61.0,1.0,0.0,,"Mount Pleasant, MI",34380.0
January,2015,"Taylorsville, NC",Taylorsville,North Carolina,NC,Single Family Residential,6,78000.0,,5.0,5.0,,8.0,1.6,182.0,0.9367424490369451,0.0,,"Hickory, NC",25860.0
March,2017,"Brunswick, NY",Brunswick,New York,NY,Condo/Co-op,3,221821.0,208650.0,3.0,2.0,2.0,6.0,2.0,11.0,1.0713442365668513,1.0,,"Albany, NY",10580.0
September,2019,"Forestbrook, SC",Forestbrook,South Carolina,SC,Multi-Family (2-4 Unit),4,148000.0,,1.0,,,1.0,1.0,29.0,0.9308176100628932,0.0,,"Myrtle Beach, SC",34820.0
February,2019,"Cos Cob, CT",Cos Cob,Connecticut,CT,Single Family Residential,6,1045000.0,1075000.0,6.0,6.0,12.0,39.0,6.5,139.0,0.8873556214494305,0.0,0.2307692307692307,"Bridgeport, CT",14860.0
February,2014,"Washington, VA",Washington,Virginia,VA,All Residential,-1,365000.0,,1.0,1.0,,3.0,3.0,318.0,0.948051948051948,0.0,,"Washington, DC",47894.0
August,2018,"Union, WA",Union,Washington,WA,Single Family Residential,6,266000.0,424750.0,4.0,9.0,4.0,12.0,3.0,20.0,1.0066252587991718,0.5,0.1666666666666666,"Shelton, WA",43220.0
September,2012,"Delhi Township, OH",Delhi Township,Ohio,OH,All Residential,-1,84750.0,89400.0,24.0,24.0,35.0,172.0,7.2,99.0,0.9236502953457708,0.0,,"Cincinnati, OH",17140.0
December,2016,"Griggstown, NJ",Griggstown,New Jersey,NJ,All Residential,-1,342500.0,,3.0,3.0,,4.0,1.3,24.0,1.010495208419196,0.3333333333333333,,"New Brunswick, NJ",35154.0
January,2018,"Decatur, IL",Decatur,Illinois,IL,All Residential,-1,57000.0,69900.0,46.0,45.0,76.0,380.0,8.3,114.0,0.8962261570425889,0.0217391304347826,,"Decatur, IL",19500.0
May,2020,"Woodlawn Beach, FL",Woodlawn Beach,Florida,FL,All Residential,-1,315000.0,325000.0,13.0,13.0,13.0,36.0,2.8,70.0,0.9958209754531124,0.3076923076923077,,"Pensacola, FL",37860.0
August,2021,"Brandon, FL",Brandon,Florida,FL,Townhouse,13,240000.0,290000.0,41.0,54.0,38.0,12.0,0.2999999999999999,8.0,1.0114758256271852,0.4390243902439024,0.5833333333333333,"Tampa, FL",45300.0
October,2019,"Lake Elmo, MN",Lake Elmo,Minnesota,MN,Single Family Residential,6,518993.0,469900.0,21.0,20.0,33.0,99.0,4.7,62.0,0.960820130932455,0.1428571428571428,0.2525252525252525,"Minneapolis, MN",33460.0
January,2025,"Acushnet, MA",Acushnet,Massachusetts,MA,Single Family Residential,6,543500.0,424450.0,4.0,9.0,4.0,11.0,2.8,33.0,1.0515375529044038,0.75,0.4545454545454545,"Providence, RI",39300.0
May,2014,"Sevierville, TN",Sevierville,Tennessee,TN,Condo/Co-op,3,167000.0,146900.0,3.0,3.0,2.0,46.0,15.3,119.0,0.9683480471394426,0.0,,"Sevierville, TN",42940.0
March,2016,"New London, OH",New London,Ohio,OH,All Residential,-1,49000.0,102450.0,3.0,3.0,2.0,15.0,5.0,63.0,0.8891017751746884,0.0,,"Norwalk, OH",35940.0
November,2021,"Barnhill, OH",Barnhill,Ohio,OH,Single Family Residential,6,60000.0,,1.0,,,1.0,1.0,89.0,0.9244992295839752,0.0,,"New Philadelphia, OH",35420.0
January,2013,"Niverville, NY",Niverville,New York,NY,Multi-Family (2-4 Unit),4,100000.0,,1.0,1.0,,,,505.0,0.8403361344537815,0.0,,"Hudson, NY",26460.0
June,2014,"Spackenkill, NY",Spackenkill,New York,NY,All Residential,-1,192500.0,249000.0,4.0,2.0,11.0,42.0,10.5,212.0,0.917325353133868,0.25,0.238095238095238,"Poughkeepsie, NY",39100.0
July,2018,"West Newbury, MA",West Newbury,Massachusetts,MA,Condo/Co-op,3,492500.0,484450.0,2.0,,1.0,3.0,1.5,12.0,0.9989085961723412,0.5,,"Boston, MA",14454.0
